"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"intersite";"site_lie";"rmqintersite";"digicode";"divers"
0;"MA5";2224;1001;"67932";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO 25 RUE MARIUS PAIRE";2012;"MA5";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.6";;;"";"";""
0;"MA6";2225;1002;"67933";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO INTERSEC RUE M.PAIRE - IMPASSE GARINE";2012;"MA6";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.7";;;"";"";""
0;"MA7";2226;1003;"67934";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO INTERSEC RUE COZON RUE MARTEL ALLEE DES GENETS";2012;"MA7";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.8";;;"";"";""
0;"MA8";2227;1004;"67935";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO INTERSEC RUE L.COZON RUE J.CHAUSSE";2012;"MA8";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.9";;;"";"";""
0;"MA9";2228;1005;"67937";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO BOULEVARD REYDELET";2012;"MA9";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.10";;;"";"";"CONNECTE A RADAR VEGA"
0;"MAA";2229;1006;"67938";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO RUE FAVE GARIN";2012;"MAA";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.11";;;"";"";""
0;"MAB";2230;1007;"67939";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO RUE MARECHAL FOCH";2012;"MAB";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.12";;;"";"";""
0;"MAC";2231;1008;"67940";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO BOULEVARD MARECHAL JOFFRE";2012;"MAC";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.13";;;"";"";""
0;"MAD";2232;1009;"67941";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CHAPONOST";"COMMUNE DE CHAPONOST";"Déversoir d'orage";"DO 13 RUE F. CHANVILLARD";2012;"MAD";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LT42";"3.10.12";"";"";"10.86.24.14";;;"";"";""
0;"MAE";2233;1010;"67890";"";"Sud-Rhône";"ASS Rhone Saone";"Autre";"SUD-RHONE";;"COMMUNE DE CHAPONOST";"Autre";"PLUVIOMETRE BASSIN LA COMBE";2012;"MAE";"";"Autonome (Pile)";"GPRS";"";"";"Sofrel";"LS10";"";"";"";"10.86.24.15";;;"";"";""
0;"MAF";2343;0;"74813";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"MACLAS";"MACLAS";"Déversoir d'orage";"DO ANTENNE VILLAGE";2012;"MAF";"";"Autonome (Pile)";"GSM";"06 84 63 95 67";"";"Autre";"HYDREKA Octopus LX";"";"";"";"";;;"";"";""
0;"MAG";2344;0;"74814";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"MACLAS";"MACLAS";"Déversoir d'orage";"DO ANTENNE CASERNE POMPIER";2012;"MAG";"";"Autonome (Pile)";"GSM";"06 84 63 91 42";"";"Autre";"HYDREKA Octopus LX";"";"";"";"";;;"";"";""
0;"MAH";2359;1011;"62390";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"SAINT-ROMAIN-EN-GAL";"ST ROMAIN EN GAL";"Déversoir d'orage";"DO QUAI DU RHONE";2012;"MAH";"";"Autonome (Pile)";"GPRS";"06 07 15 18 12";"";"Sofrel";"LT42";"";"";"";"10.86.24.25";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAI";2360;1012;"6803";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"SAINTE-COLOMBE";"SAINTE COLOMBE";"Déversoir d'orage";"DO PASSAGE SYLVESTRE";2012;"MAI";"";"Autonome (Pile)";"GPRS";"06 07 14 46 65";"";"Sofrel";"LT42";"";"";"";"10.86.24.26";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAJ";2361;1013;"62399";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"VÉRIN";"VERIN";"Déversoir d'orage";"DO RN 86 PONTCIN";2012;"MAJ";"";"Autonome (Pile)";"GPRS";"06 07 14 46 30";"";"Sofrel";"LT42";"";"";"";"10.86.24.27";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAK";2362;1014;"6762";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CONDRIEU";"CONDRIEU";"Déversoir d'orage";"DO PLACE DE LA MALLADIERE";2012;"MAK";"";"Autonome (Pile)";"GPRS";"06 07 14 55 05";"";"Sofrel";"LT42";"";"";"";"10.86.24.28";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAL";2363;1015;"76821";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CONDRIEU";"CONDRIEU";"Bassin d'orage";"DO BEAURIVAGE";2012;"MAL";"";"Autonome (Pile)";"GPRS";"06 07 14 35 13";"";"Sofrel";"LT42";"";"";"";"10.86.24.29";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAM";2364;1016;"62396";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"CONDRIEU";"CONDRIEU";"Déversoir d'orage";"DO BASSIN DE JOUTES";2012;"MAM";"";"Autonome (Pile)";"GPRS";"06 07 16 28 45";"";"Sofrel";"LT42";"";"";"";"10.86.24.6";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAN";2365;1017;"62398";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"VÉRIN";"VERIN";"Déversoir d'orage";"DO QUAI DU RHONE LE BOURG";2012;"MAN";"";"Autonome (Pile)";"GPRS";"06 07 14 46 06";"";"Sofrel";"LT42";"";"";"";"10.86.24.30";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAO";2366;1018;"62394";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"AMPUIS";"AMPUIS";"Déversoir d'orage";"DO LE VERENAY (AU PIED DU PONT AUTOROUTIER)";2012;"MAO";"";"Autonome (Pile)";"GPRS";"07 86 68 65 20";"";"Sofrel";"LT42";"";"";"";"10.86.24.31";;;"";"";"RADAR VEGA + CAPTEUR SURVERSE"
0;"MAP";2340;127;"6549";"0-7";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"Givors";"MONTAGNY";"SYSEG";"Déversoir d'orage";"DO CHEMIN DE COLOMBY";2012;"MAP";"";"EDF";"RTC";"04 72 67 09 04";"";"Sofrel";"S500";"";"";"";"";;;"";"";"Sofrel + sonde VEGA"
0;"MAQ";2341;128;"62454";"0-7";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"Givors";"GIVORS";"GIVORS";"Déversoir d'orage";"DO RUE DE LA PAIX";2012;"MAQ";"";"EDF";"RTC";"04 78 44 25 08";"";"Sofrel";"S500";"";"";"";"";;;"";"";""
0;"MAR";2441;1023;"6568";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"Givors";"GRÉZIEU-LA-VARENNE";"SIAHVY";"Déversoir d'orage";"DO chemin de la lechere";2013;"MAR";;"Autonome (Pile)";"GPRS";;;"Sofrel";"LT42";;;;"10.86.24.55";;;;;
0;"MAS";2430;1024;"79477";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"Givors";"SAINT-ANDÉOL-LE-CHÂTEAU";"SYSEG";"Poste de relevage";"PR BALMONDON LA COMBE - St Andéol";2013;"MAS";;"EDF";"GPRS";"06 37 19 19 16";;"Sofrel";"S500";;;;"10.86.24.61";;;;;
0;"MAT";2423;1025;"79478";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"Givors";"MORNANT";"SYSEG";"Poste de relevage";"PR LE STADE - MORNANT";2013;"MAT";"";"EDF";"GPRS";"06 37 19 21 79";"";"Sofrel";"S500";"";"";"";"10.86.24.60";;;"";"";"A completer"
0;"MAU";2431;1026;"50953";"";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"DUERNE";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR RTE YZERON - LE LOYARD - DUERNE";2013;"MAU";"";"EDF";"GPRS";"06 07 14 44 94";"";"Sofrel";"S500";"";"";"";"10.86.24.46";;;"";"";""
0;"MAV";2432;1027;"75969";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"GRÉZIEU-LE-MARCHÉ";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR SALLE DU CARTAY - GREZIEU LE MARCHE";2013;"MAV";;"EDF";"GPRS";"07 86 06 42 28";;"Sofrel";"S500";;;;"10.86.24.47";;;;;
0;"MAW";2433;1028;"75971";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Assainissement";"SSCOISE";"GRÉZIEU-LE-MARCHÉ";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR CUMINA 1 - GREZIEU LE MARCHE";2013;"MAW";;"EDF";"GPRS";"06 37 19 28 36";;"Sofrel";"S500";;;;"10.86.24.48";;;;;
0;"MAW";2442;1028;"75971";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"GRÉZIEU-LE-MARCHÉ";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR CUMINA 1 - GREZIEU LE MARCHE";2013;"MAW";;"EDF";"GPRS";;;"Sofrel";"S500";;;;"10.86.24.48";;;;;
0;"MAX";2434;1029;"75970";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"GRÉZIEU-LE-MARCHÉ";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR CUMINA 2 - GREZIEU LE MARCHE";2013;"MAX";;"EDF";"GPRS";"06 37 19 23 02";;"Sofrel";"S500";;;;"10.86.24.49";;;;;
0;"MAY";2435;1030;"22091";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"SAINT-MARTIN-EN-HAUT";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR LES PLAINES - ST MARTIN EN HAUT";2013;"MAY";;"EDF";"GPRS";"07 86 06 42 21";;"Sofrel";"S500";;;;"10.86.24.50";;;;;
0;"MAZ";2436;1031;"64930";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"SAINT-MARTIN-EN-HAUT";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR ROCHEFORT 2 CATHEDRALE - ST MARTIN EN HAUT";2013;"MAZ";;"EDF";"GPRS";"06 37 19 22 56";;"Sofrel";"S500";;;;"10.86.24.51";;;;;
0;"MB";1313;171;"22076";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"RILLIEUX-LA-PAPE";"NORD EST DE LYON";"Vanne";"CPT ACHAT ECHETS - RILLIEUX LA PAPE";0;"MB";"";"Autonome (Pile)";"RTC";"04 78 97 34 82";"";"Perax";"P16XT";"";"";"";"";;;"170";;
0;"MB0";2276;0;"6647";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"GRIGNY";"MLY";"Station de traitement";"USINE_BERTHELOT - GRIGNY";0;"MB0";"MZZ";"EDF";"IP";"";"";"Autre";"API";"";"";"";"10.81.10.101";;;"";"";""
0;"MB1";2437;1032;"63435";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"SAINT-MARTIN-EN-HAUT";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR ROCHEFORT 1 - ST MARTIN EN HAUT";2013;"MB1";;"EDF";"GPRS";;;"Sofrel";"S500";;;;"10.86.24.52";;;;;
0;"MB2";2438;1033;"6726";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SSCOISE";"SAINT-MARTIN-EN-HAUT";"CC HAUT DU LYONNAIS";"Poste de relevage";"PR LES RIVOIRES - ST MARTIN EN HAUT";2013;"MB2";;"EDF";"GPRS";"06 37 19 21 61";;"Sofrel";"S500";;;;"10.86.24.53";;;;;
0;"MB3";2511;228;"6798";"0-7";"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"SAINTE-COLOMBE";"SAINTE COLOMBE";"Déversoir d'orage";"DO PLACE A.BRIAND";2013;"MB3";;"EDF";"GSM";"06 88 66 98 65";;"Sofrel";"S500";"4.11";;"A11";;;;;;
0;"MBA";2280;0;"6647";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"GRIGNY";"MLY";"Station de traitement";"USINE_BERTHELOT 2 - GRIGNY";0;"MBA";"";"EDF";"IP";"";"";"Autre";"API";"";"";"";"10.81.1.101";;;"";"";""
0;"MBB";2416;0;"6647";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"GRIGNY";"MLY";"Pompage";"USINE_BERTHELOT2 - GRIGNY ( bis )";2013;"MBB";"";"EDF";"IP";"";"";"Autre";"API";"";"";"";"101.81.1.101";;;"";"";""
0;"MC";1315;172;"6836";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINT-MAURICE-DE-BEYNOST";"NORD EST DE LYON";"Pompage réservoir";"SR St MAURICE DE BEYNOST-St MAURICE";0;"MC";"";"EDF";"RTC";"04 78 55 65 43";"";"Perax";"P200X";"";"";"";"";;;"";;
0;"MC0";2277;;"6662";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINT-ROMAIN-EN-GIER";"MLY";"Surpresseur";"RELAIS_LE GRAND BUT - SAINT-ROMAIN-EN-GIER";1956;"MC0";;"EDF";"IP";;;"Autre";;;;;"10.81.10.101";;;;;
0;"MCA";2281;0;"6669";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"CHASSAGNY";"MLY";"Surpresseur";"RELAIS_MONTROND - CHASSAGNY";1981;"MCA";"MZZ";"EDF";"IP";"";"";"Aquaveil";"";"";"";"";"10.81.1.101";;;"";"";""
0;"MD";1316;173;"6832";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"BEYNOST";"NORD EST DE LYON";"Pompage réservoir";"SR LA CONCHE - BEYNOST";0;"MD";"";"EDF";"RTC";"04 78 55 53 10";"";"Perax";"P200X";"";"";"";"";;;"";;
0;"MD0";2278;;"6660";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINT-MAURICE-SUR-DARGOIRE";"MLY";"Surpresseur";"RELAIS_LA CONDAMINE - SAINT-MAURICE-SUR-DARGOIRE";0;"MD0";;"EDF";"IP";;;"Autre";;;;;"10.81.10.101";;;;;
0;"MDA";2283;;"6667";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINT-DIDIER-SOUS-RIVERIE";"MLY";"Surpresseur";"RELAIS_LES RIVIERES N° 2 - SAINT-DIDIER-SOUS-RIVER";2012;"MDA";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"ME";1317;174;"6831";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"BEYNOST";"NORD EST DE LYON";"Pompage réservoir";"SR LE PECHUT - BEYNOST";0;"ME";"";"EDF";"RTC";"04 78 55 68 74";"";"Perax";"P200X";"";"";"";"";;;"";;
0;"ME0";2279;;"6659";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINT-DIDIER-SOUS-RIVERIE";"MLY";"Surpresseur";"RELAIS_LA RICHAUDIERE N 1 - ST-DIDIER-SOUS-RIVIERE";0;"ME0";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"ME1";2547;;"6835";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"BEYNOST";"NORD EST DE LYON";"Réservoir";"REESERVOIR LE PECHUT hs";0;"ME1";;"Autonome (Pile)";"LP";;;"Autre";"Paratronic TLSAE";;;;;"LP";"PECHUT BS- BEYNOST";;;
0;"MF";1318;175;"17449";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"THIL";"THIL - NIEVROZ";"Pompage réservoir";"SP THIL - THIL";2005;"MF";"";"EDF";"RTC";"04 72 25 09 71";"";"Perax";"P400XI";"";"";"";"";;;"";"";""
0;"MF0";2284;;"6656";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINTE-CATHERINE";"MLY";"Surpresseur";"RELAIS_LA FILLANDIERE - SAINTE-CATHERINE";2012;"MF0";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MG";1319;176;"6867";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"LA BOISSE";"CCC MONTLUEL";"Réservoir";"RES LA BOISSE - LA BOISSE";1995;"MG";"";"EDF";"RTC";"04 72 25 02 19";"";"Perax";"P200Xm";"";"";"";"";;;"";"";""
0;"MH";1320;177;"22112";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINTE-CROIX";"CCC MONTLUEL";"Pompage";"SP MOULIN des VERNES - SAINTE CROIX";0;"MH";"";"EDF";"RTC";"04 78 06 62 52";"";"Perax";"P400XI";"";"";"";"";;;"";"";""
0;"MH0";2285;;"17379";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"BIBOST";"MLY";"Pompage";"POMPAGE_LA BIESSE - BIBOST";0;"MH0";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MH1";2286;;"6690";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"BIBOST";"MLY";"Réservoir";"RESERVOIR_LA PELOUSE - BIBOST";0;"MH1";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MH2";2287;;"17378";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"BESSENAY";"MLY";"Surpresseur";"RELAIS_LE BERNAY - BESSENAY";0;"MH2";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MH3";2288;;"6691";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"BRULLIOLES";"MLY";"Réservoir";"RESERVOIR_GRAND CROIX - BRULLIOLES";0;"MH3";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MH4";2289;;"17380";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"SAINT-LAURENT-DE-CHAMOUSSET";"MLY";"Surpresseur";"RELAIS_LA GANDOLIERE - SAINT-LAURENT-DE CHAMOUSSET";0;"MH4";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MH5";2290;;"17511";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"POMEYS";"MLY";"Réservoir";"RESERVOIR_LE CREST - POMEYS";0;"MH5";"MZZ";"EDF";"IP";;;"Sofrel";;;;;"10.81.1.101";;;;;
0;"MI";1321;178;"7042";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"MONTLUEL";"CCC MONTLUEL";"Surpresseur";"SURP LES ECORCHATS - MONTLUEL";0;"MI";"";"EDF";"RTC";"04 72 25 50 13";"";"Perax";"P400XI";"";"";"";"";;;"";"";""
0;"MJ";1337;179;"6854";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"REPLONGES";"SAONE VEYLE";"Pompage";"SP LA VUIDEE - REPLONGES";2004;"MJ";"";"EDF";"RTC";"03 85 31 07 23";"";"Perax";"P200X";"";"";"";"";;;"180/181/182  en LS";"";""
0;"MK";1338;180;"6856";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"REPLONGES";"SAONE VEYLE";"Pompage réservoir";"SP LA MADELEINE - REPLONGES";2004;"MK";"";"EDF";"RTC";"03 85 31 01 02";"";"Perax";"P200X";"";"";"";"";;;"179 en LP";;
0;"ML";1339;181;"6852";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CROTTET";"SAONE VEYLE";"Pompage réservoir";"SR CROTTET - CROTTET";0;"ML";"";"EDF";"RTC";"03 85 51 90 69";"";"Perax";"P200X";"";"";"";"";;;"179/184 en LS";;
0;"MM";1340;182;"6848";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"BÂGÉ-LA-VILLE";"SAONE VEYLE";"Pompage réservoir";"SR BAGE - BAGE LA VILLE";0;"MM";"";"EDF";"RTC";"03 85 51 91 50";"";"Perax";"P200X";"";"";"";"";;;"179/183/185";;
0;"MN";1341;183;"6850";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"BÂGÉ-LA-VILLE";"SAONE VEYLE";"Réservoir";"RES CHEVROUX - BAGE LA VILLE";0;"MN";"";"EDF";"RTC";"03 85 36 43 32";"";"Perax";"P200Xm";"";"";"";"";;;"182";;
0;"MO";1342;184;"6858";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"SAINT-CYR-SUR-MENTHON";"SAONE VEYLE";"Réservoir";"RES St CYR - St CYR SUR MENTHON";0;"MO";"";"EDF";"RTC";"03 85 30 28 36";"";"Perax";"P200Xm";"";"";"";"";;;"181 en LS";;
0;"MP";1343;185;"6851";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"BÂGÉ-LA-VILLE";"SAONE VEYLE";"Réservoir";"RES DARDAINE - BAGE LA VILLE";2004;"MP";"";"EDF";"RTC";"03 85 30 28 33";"";"Perax";"P200Xm";"";"";"";"";;;"182 en LS";;
0;"MQ";1344;186;"17233";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"PONT-DE-VEYLE";"SAONE VEYLE";"Relevé de compteur";"CPT PONT DE VEYLE - PONT DE VEYLE";0;"MQ";"";"Autonome (Pile)";"RTC";"03 85 31 87 38";"";"Sofrel";"Telbox";"";"";"";"";;;"";;
0;"MR";1345;187;"7074";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"SAINT-DIDIER-SUR-CHALARONNE";"VEYLE CHALARONNE";"Pompage réservoir";"SP CHALLES - St DIDIER SUR CHALARONNE";2000;"MR";"";"EDF";"RTC";"04 74 06 61 78";"";"Perax";"P200X";"";"";"";"";;;"188";;
0;"MS";1346;188;"7076";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"SAINT-ETIENNE-SUR-CHALARONNE";"VEYLE CHALARONNE";"Pompage réservoir";"SR MONTGIZON - St DIDIER SUR CHAL.";0;"MS";"";"EDF";"RTC";"04 74 24 08 00";"";"Perax";"P200X";"";"";"";"";;;"";;
0;"MS1";2149;101;"6677";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"PANISSIÈRES";"MLY";"Réservoir";"Reservoir de L Odinot - Passinières";0;"MS1";"";"EDF";"RTC";"04 77 28 71 90";"";"Sofrel";"S500";"";"";"M2";"";;;"";"";""
0;"MS2";2150;102;"6664";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"TRÈVES";"MLY";"Station de traitement";"Station Treves";0;"MS2";"";"EDF";"RTC";"04 72 24 90 58";"";"Sofrel";"S500";"";"";"M2";"";;;"";"";""
0;"MS3";2109;119;"22066";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"Achat eau ville de Vienne";0;"MS3";"";"Autonome (Pile)";"RTC";"04 74 53 68 06";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
0;"MS4";2106;116;"17546";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"Les Haies - Croix Régis";0;"MS4";"";"Autonome (Pile)";"RTC";"04 74 87 89 64";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"mdp : 0000";""
0;"MS5";2107;117;"17407";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"Les Haies - Le Pilon";0;"MS5";"";"Autonome (Pile)";"RTC";"04 74 87 89 63";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
0;"MS6";2405;;"50954";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"TUPIN-ET-SEMONS";"MLY";"Réservoir";"Reservoir  Le brun - Tupins et Semon";0;"MS6";;"EDF";"GSM";"06 77 11 53 53";;"Sofrel";"S500";;;;;;;;;
0;"MS7";2108;118;"17405";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"S Jean 002 - D 200 Trèves Echalas";0;"MS7";"";"Autonome (Pile)";"RTC";"04 72 24 59 33";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
0;"MS9";2110;120;"22062";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"Sortie reservoir Chambost";0;"MS9";"";"Autonome (Pile)";"RTC";"04 74 70 65 59";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
0;"MSA";2111;121;"17411";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"CPT La Chapelle - Les Bonardières";0;"MSA";"";"Autonome (Pile)";"RTC";"04 78 19 04 96";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
